"nominal_p_rank","ensembl_id","symbol","raw_umi_C1","raw_umi_C2","raw_umi_C3","raw_umi_S1","raw_umi_S2","raw_umi_S3","base_mean","log2_fold_change","lfc_se","ci95_low","ci95_high","wald_statistic","nominal_p_value","bh_adjusted_p_value","bh_fdr_lt_0_05","effect_direction","n_leave_one_animal_out_fdr_lt_0_05","n_leave_one_animal_out_fdr_lt_0_05_same_direction","fdr_lt_0_05_in_all_six_leave_one_animal_out_fits"
107,"ENSMUSG00000060802","B2m",14312,10900,18128,14611,20171,16314,15503.5888690143,-0.344291961868997,0.113521646772991,-0.566794389544061,-0.121789534193934,-3.03283093274251,0.00242271292087275,0.203385216344659,FALSE,"More positive in oxygen control",1,1,FALSE
108,"ENSMUSG00000079845","Xlr4a",40,36,41,26,19,31,34.6252752652624,-1.20544335754562,0.397845176626621,-1.9852199037338,-0.425666811357443,-3.029930808177,0.0024460977034835,NA,FALSE,"More positive in oxygen control",1,1,FALSE
109,"ENSMUSG00000031840","Rab3a",59,41,64,114,150,149,88.5106582668696,0.755889971299204,0.251258031608388,0.263424229346764,1.24835571325164,3.00842112970676,0.00262608955748646,NA,FALSE,"More positive in combined exposure",0,0,FALSE
110,"ENSMUSG00000038544","Inip",102,67,105,203,234,189,139.044928892919,0.613900272729603,0.204313087139693,0.213446621935804,1.0143539235234,3.00470362091815,0.00265839751817464,0.216187385431403,FALSE,"More positive in combined exposure",0,0,FALSE
111,"ENSMUSG00000046805","Mpeg1",2705,1885,3247,2597,3572,2968,2784.95515340893,-0.354086485750552,0.117911746820939,-0.585193509519592,-0.122979461981512,-3.00297888291205,0.00267350981763162,0.216187385431403,FALSE,"More positive in oxygen control",1,1,FALSE
112,"ENSMUSG00000025534","Gusb",1419,1169,1606,2559,2972,2936,1994.97228082893,0.424047352388446,0.141330274131397,0.147040015090908,0.701054689685984,3.00039998503224,0.00269625284357221,0.216187385431403,FALSE,"More positive in combined exposure",0,0,FALSE
113,"ENSMUSG00000089809","A930011G23Rik",34,36,57,31,36,23,37.6419829215813,-1.08530399830879,0.362061234876572,-1.79494401866687,-0.375663977950708,-2.99757028304556,0.00272141099804075,NA,FALSE,"More positive in oxygen control",0,0,FALSE
114,"ENSMUSG00000018476","Kdm6b",3363,2458,3496,2758,3523,3798,3244.96809420053,-0.470144351154084,0.156843964415686,-0.777558521408828,-0.162730180899341,-2.99752912332702,0.00272177851589042,0.216187385431403,FALSE,"More positive in oxygen control",1,1,FALSE
115,"ENSMUSG00000024534","Sncaip",95,61,90,225,252,141,131.968974830628,0.737893254270839,0.246317866533315,0.255110235865543,1.22067627267614,2.99569521551957,0.00273819969484889,0.216187385431403,FALSE,"More positive in combined exposure",1,1,FALSE
116,"ENSMUSG00000048583","Igf2",5,4,14,0,1,1,4.60090709886817,-4.04621604542478,1.35176477371678,-6.69567500190966,-1.39675708893989,-2.99328413056615,0.00275992675487457,NA,FALSE,"More positive in oxygen control",0,0,FALSE
117,"ENSMUSG00000043384","Gprasp1",283,166,318,201,359,192,250.223565740914,-0.61653852261752,0.207527943771999,-1.02329329241064,-0.209783752824402,-2.97086990509037,0.00296957545868336,0.231696758141035,FALSE,"More positive in oxygen control",1,1,FALSE
118,"ENSMUSG00000002870","Mcm2",26,26,38,90,109,64,53.289115882692,0.950752764503452,0.320700460508867,0.322179861906073,1.57932566710083,2.96461303172081,0.00303063885135672,NA,FALSE,"More positive in combined exposure",1,1,FALSE
119,"ENSMUSG00000060803","Gstp1",623,386,726,531,609,667,587.850217952776,-0.491881617009376,0.16598941479726,-0.817220870012006,-0.166542364006746,-2.96333123175451,0.0030432889419192,0.234687119334978,FALSE,"More positive in oxygen control",1,1,FALSE
120,"ENSMUSG00000045932","Ifit2",20,12,17,57,45,66,32.9579952476558,1.22202194578338,0.414302375852451,0.40998928911258,2.03405460245419,2.949589519657,0.00318196375785215,NA,FALSE,"More positive in combined exposure",0,0,FALSE
121,"ENSMUSG00000022679","Mpv17l",73,63,116,219,227,157,131.079485631389,0.69050378285811,0.235147366658273,0.229614944207895,1.15139262150833,2.93647253069851,0.00331968219623378,0.252955190747975,FALSE,"More positive in combined exposure",1,1,FALSE
122,"ENSMUSG00000054400","Cklf",580,449,667,531,721,645,596.710800670053,-0.426738551269733,0.145636752671672,-0.71218658650621,-0.141290516033256,-2.93015700667115,0.00338790777376396,0.252955190747975,FALSE,"More positive in oxygen control",1,1,FALSE
123,"ENSMUSG00000004952","Rasa4",323,182,329,558,875,447,412.870560133847,0.581917495223759,0.198637606627744,0.19258778623338,0.971247204214137,2.92954342887497,0.00339460373591221,0.252955190747975,FALSE,"More positive in combined exposure",1,1,FALSE
124,"ENSMUSG00000042650","Alkbh5",799,562,930,821,947,850,810.694498220525,-0.378708613102506,0.129520638749257,-0.632569065051049,-0.124848161153962,-2.92392484131938,0.00345648192973525,0.254704312866713,FALSE,"More positive in oxygen control",1,1,FALSE
125,"ENSMUSG00000024042","Sik1",52,61,44,33,47,39,49.6028008516861,-1.06044037857308,0.363451756123893,-1.77280582057592,-0.348074936570254,-2.91769226783321,0.0035263217359353,NA,FALSE,"More positive in oxygen control",0,0,FALSE
126,"ENSMUSG00000054717","Hmgb2",2133,1371,2204,1867,2457,2215,2020.15166423499,-0.380322613928412,0.130591918532793,-0.636282774252686,-0.124362453604139,-2.91229823561333,0.00358779900848502,0.26147563762937,FALSE,"More positive in oxygen control",1,1,FALSE
127,"ENSMUSG00000026355","Mcm6",60,44,60,118,171,120,87.6823500588835,0.718858783666549,0.247578049439664,0.233605806764807,1.20411176056829,2.90356429131548,0.00368941212084156,NA,FALSE,"More positive in combined exposure",0,0,FALSE
128,"ENSMUSG00000035164","Zc3h12c",86,67,97,66,102,57,80.2657142642266,-0.75752608142591,0.261294930447183,-1.26966414510239,-0.245388017749431,-2.89912276571716,0.00374208342577872,NA,FALSE,"More positive in oxygen control",0,0,FALSE
129,"ENSMUSG00000017830","Dhx58",59,48,66,125,114,304,110.572580862271,1.10291698053092,0.380683359372386,0.356777596161044,1.8490563649008,2.89720302549932,0.00376506013020244,NA,FALSE,"More positive in combined exposure",1,1,FALSE
130,"ENSMUSG00000005410","Mcm5",33,24,41,76,106,83,54.9487603591165,0.854923592970754,0.295121187762136,0.276486064956968,1.43336112098454,2.89685603210507,0.00376922683031282,NA,FALSE,"More positive in combined exposure",0,0,FALSE
131,"ENSMUSG00000028413","B4galt1",1336,1078,1482,978,1775,1447,1349.29990345237,-0.503069155555865,0.173751476288327,-0.843622049080985,-0.162516262030745,-2.89533744577262,0.00378751137834215,0.263707144382676,FALSE,"More positive in oxygen control",1,1,FALSE
132,"ENSMUSG00000090387",NA,584,582,684,582,531,710,630.94357102104,-0.614380840436935,0.212196908762359,-1.03028678161116,-0.198474899262711,-2.89533360320995,0.00378755774680422,0.263707144382676,FALSE,"More positive in oxygen control",1,1,FALSE
133,"ENSMUSG00000016559","H3f3b",40589,28244,44835,37550,50611,45326,40700.4961790126,-0.348385135715905,0.12033949921701,-0.584250554181244,-0.112519717250566,-2.89501899195756,0.0037913559326284,0.263707144382676,FALSE,"More positive in oxygen control",1,1,FALSE
134,"ENSMUSG00000027199","Gatm",1053,793,1481,1028,1424,1250,1155.78691451749,-0.41258946119391,0.142601711767835,-0.692088816258867,-0.133090106128953,-2.89329949885617,0.00381217596264781,0.263707144382676,FALSE,"More positive in oxygen control",1,1,FALSE
135,"ENSMUSG00000025746","Il6",229,145,228,151,290,136,195.989074479648,-0.674239730585828,0.233068426696007,-1.13105384691,-0.217425614261655,-2.89288317660137,0.00381723248804838,0.263707144382676,FALSE,"More positive in oxygen control",1,1,FALSE
136,"ENSMUSG00000028525","Pde4b",464,460,413,468,479,400,462.939019062665,-0.626090508854316,0.21676732164563,-1.05095445927975,-0.201226558428881,-2.88830670647785,0.00387322000603735,0.264150344526769,FALSE,"More positive in oxygen control",0,0,FALSE
137,"ENSMUSG00000068134","Zfp120",216,143,246,432,431,396,290.836065772255,0.495125392668239,0.171568722653686,0.158850696267014,0.831400089069464,2.88587211590807,0.0039033072623075,0.264150344526769,FALSE,"More positive in combined exposure",0,0,FALSE
138,"ENSMUSG00000068264","Ap5s1",77,56,93,185,149,236,123.601024073826,0.790760235844276,0.274400861748176,0.25293454681785,1.3285859248707,2.88177023500011,0.00395447976833322,NA,FALSE,"More positive in combined exposure",1,1,FALSE
139,"ENSMUSG00000035953","Pip4p1",883,545,969,1413,1708,1464,1092.12502012203,0.370019834118825,0.128663227040669,0.117839909119114,0.622199759118535,2.87587869999457,0.00402904511553836,0.267978703112661,FALSE,"More positive in combined exposure",0,0,FALSE
140,"ENSMUSG00000018008","Cyth4",2573,1696,3139,4700,4812,4675,3388.19885284695,0.386205905836887,0.13433401217733,0.12291124196932,0.649500569704454,2.87496740086248,0.00404069214584833,0.267978703112661,FALSE,"More positive in combined exposure",1,1,FALSE
141,"ENSMUSG00000027447","Cst3",437043,233137,542298,394541,490612,417996,410992.833135328,-0.43247300775634,0.150717192248949,-0.72787870456428,-0.1370673109484,-2.86943381377486,0.0041120738274475,0.270012610134968,FALSE,"More positive in oxygen control",1,1,FALSE
142,"ENSMUSG00000048120","Entpd1",2731,1991,3265,2132,3086,3309,2746.65092449398,-0.478562132319104,0.167340881900131,-0.806550260843361,-0.150574003794848,-2.85980405317041,0.00423902839900812,0.27561996413943,FALSE,"More positive in oxygen control",1,1,FALSE
143,"ENSMUSG00000038181","Chpf2",95,72,102,192,201,232,139.339951697731,0.642540913152351,0.22572221239931,0.200125376849703,1.084956449455,2.84660028059478,0.00441888090148335,0.284524447947938,FALSE,"More positive in combined exposure",0,0,FALSE
144,"ENSMUSG00000025209","Twnk",74,36,75,180,168,115,98.6456326595541,0.771107662333862,0.271381782379416,0.239199368870207,1.30301595579752,2.84141277123674,0.00449141371096126,NA,FALSE,"More positive in combined exposure",0,0,FALSE
145,"ENSMUSG00000022389","Tef",164,112,217,429,551,228,256.892674319763,0.709736705879838,0.250115938520249,0.21950946638015,1.19996394537953,2.83763086062738,0.00454497118712441,0.289829316471241,FALSE,"More positive in combined exposure",1,1,FALSE
146,"ENSMUSG00000091996","Smim35",98,94,124,82,139,44,99.0417331221926,-0.895347084505222,0.317475755515312,-1.51759956531523,-0.27309460369521,-2.82020616992291,0.00479928035867258,NA,FALSE,"More positive in oxygen control",0,0,FALSE
147,"ENSMUSG00000025340","Rabgef1",320,281,382,313,420,349,345.004094690572,-0.461706637621019,0.163805755365763,-0.782765918137914,-0.140647357104124,-2.81862280473645,0.00482301576980191,0.304630862717393,FALSE,"More positive in oxygen control",0,0,FALSE
148,"ENSMUSG00000016494","Cd34",994,657,1247,1836,1814,2311,1385.83031953192,0.501589813274635,0.178180497748725,0.152356037687134,0.850823588862137,2.81506573172778,0.00487672580099147,0.305117410492221,FALSE,"More positive in combined exposure",1,1,FALSE
149,"ENSMUSG00000032652","Crebl2",96,42,92,54,81,60,70.8697166973648,-0.798916965665473,0.283935734083401,-1.35543100446894,-0.242402926862008,-2.81372462062421,0.00489711596836776,NA,FALSE,"More positive in oxygen control",0,0,FALSE
150,"ENSMUSG00000028976","Slc2a5",2411,1419,2838,2205,2830,2490,2323.03891798864,-0.379312789476191,0.134974914538251,-0.643863621971164,-0.114761956981219,-2.81024656154678,0.00495035598614516,0.306829541122568,FALSE,"More positive in oxygen control",0,0,FALSE
151,"ENSMUSG00000001751","Naglu",548,330,686,1026,1002,1168,741.975061712109,0.498005341185677,0.177494439232514,0.150116240289949,0.845894442081404,2.8057517933466,0.00501993438305117,0.308261155818475,FALSE,"More positive in combined exposure",1,1,FALSE
152,"ENSMUSG00000049517","Rps23",16553,15385,22024,21013,22814,17976,19265.2874221284,-0.398176766814344,0.142260107109225,-0.677006576748425,-0.119346956880263,-2.79893481669201,0.0051271486432645,0.310334860078275,FALSE,"More positive in oxygen control",0,0,FALSE
153,"ENSMUSG00000027221","Chst1",201,84,290,427,566,340,286.092014331324,0.690772324370843,0.246909998155502,0.206828727986059,1.17471592075563,2.79766850079437,0.00514729110503774,0.310334860078275,FALSE,"More positive in combined exposure",0,0,FALSE
154,"ENSMUSG00000039911","Spsb1",254,208,318,460,569,614,379.147743945931,0.498342057358112,0.178455313872553,0.148569642167908,0.848114472548316,2.79253134324715,0.00522974007454354,0.312465190760115,FALSE,"More positive in combined exposure",0,0,FALSE
155,"ENSMUSG00000007877","Tcap",5,3,16,42,99,7,23.0260337228531,2.04807136917418,0.735182931244693,0.607112823934586,3.48902991441378,2.78579831241011,0.00533960832261603,NA,FALSE,"More positive in combined exposure",1,1,FALSE
156,"ENSMUSG00000068267","Cenpb",316,238,421,653,704,580,454.971580008593,0.423919581303611,0.152399988185589,0.125215604459857,0.722623558147364,2.78162476487447,0.00540875363464093,0.320275483079809,FALSE,"More positive in combined exposure",0,0,FALSE
157,"ENSMUSG00000097431","Gm26782",61,45,87,151,155,144,99.0008202040653,0.6645372691831,0.239517247654265,0.19508346378074,1.13399107458546,2.77448607852381,0.0055289000349894,NA,FALSE,"More positive in combined exposure",0,0,FALSE
158,"ENSMUSG00000032344","Cgas",253,211,248,562,624,400,358.571157800403,0.542169113672849,0.195874377632204,0.158255333513729,0.926082893831969,2.76794300626132,0.00564113197710481,0.331079533381939,FALSE,"More positive in combined exposure",1,1,FALSE
159,"ENSMUSG00000029345","Tfip11",104,71,124,182,240,244,149.219826491821,0.58785244849161,0.212789680373632,0.170784674959291,1.00492022202393,2.76259848437864,0.0057343259246136,0.333596925719626,FALSE,"More positive in combined exposure",0,0,FALSE
160,"ENSMUSG00000025730","Rab40c",165,89,165,304,344,252,203.562835819737,0.537105696981449,0.194724328791642,0.155446012549831,0.918765381413067,2.7582875766703,0.00581050559826805,0.335089331545336,FALSE,"More positive in combined exposure",0,0,FALSE
161,"ENSMUSG00000039672","Kcne2",5,2,9,0,1,0,3.09571540004608,-4.3868999878718,1.59500749753475,-7.5131146830399,-1.2606852927037,-2.75039458726822,0.00595235395452934,NA,FALSE,"More positive in oxygen control",0,0,FALSE
162,"ENSMUSG00000046841","Ckap4",304,183,330,481,586,597,386.570474243525,0.466521949364483,0.169652937046786,0.134002192752782,0.799041705976184,2.74986073029686,0.00596205987070572,0.338679708412863,FALSE,"More positive in combined exposure",0,0,FALSE
163,"ENSMUSG00000019818","Cd164",3225,2150,3268,2723,4435,2761,3048.62853245574,-0.40570862528296,0.147780312756361,-0.695358038285427,-0.116059212280492,-2.74534961874004,0.00604464634933985,0.338679708412863,FALSE,"More positive in oxygen control",1,1,FALSE
164,"ENSMUSG00000062070","Pgk1",245,152,336,243,227,250,241.272164831128,-0.557462672663896,0.203129665587132,-0.955596817214675,-0.159328528113118,-2.74436858374472,0.00606274235620213,0.338679708412863,FALSE,"More positive in oxygen control",0,0,FALSE
165,"ENSMUSG00000052684","Jun",39442,20382,43941,68997,75092,58373,47523.9386830618,0.42256100203256,0.154017227649673,0.120687235839201,0.724434768225919,2.74359569043611,0.00607703336868678,0.338679708412863,FALSE,"More positive in combined exposure",0,0,FALSE
166,"ENSMUSG00000025867","Cplx2",10,8,11,26,68,27,21.4791496758369,1.4234576408292,0.518914223728526,0.406385762321293,2.44052951933712,2.74314631539932,0.00608535638130471,NA,FALSE,"More positive in combined exposure",0,0,FALSE
167,"ENSMUSG00000058600","Rpl30",15838,14781,21682,18696,21652,20010,18730.1108901269,-0.381719647465914,0.139299531781738,-0.65474672975812,-0.108692565173708,-2.7402794724681,0.00613869618092142,0.339265275598924,FALSE,"More positive in oxygen control",0,0,FALSE
168,"ENSMUSG00000051627","H1f4",162,91,179,130,182,66,134.750508015252,-0.777974517938122,0.284635830880835,-1.33586074646456,-0.220088289411685,-2.73322763170961,0.00627169710206628,0.343289863252723,FALSE,"More positive in oxygen control",0,0,FALSE
169,"ENSMUSG00000020829","Slc46a1",394,238,403,603,719,854,501.118599593493,0.514080628591172,0.188241832510985,0.145126636869641,0.883034620312704,2.73095847896175,0.0063150427196671,0.343289863252723,FALSE,"More positive in combined exposure",0,0,FALSE
170,"ENSMUSG00000094796","Tcstv4",5,4,6,31,17,26,13.2797112871982,1.75887621353014,0.644798953561928,0.495070264548766,3.02268216251152,2.72779011785604,0.00637601620154885,NA,FALSE,"More positive in combined exposure",0,0,FALSE
171,"ENSMUSG00000057132","Rpgrip1",224,166,237,149,234,245,211.145495664383,-0.586881259556301,0.215238441655341,-1.00874860520077,-0.165013913911833,-2.72665633073143,0.0063979637288221,0.344969881703643,FALSE,"More positive in oxygen control",1,1,FALSE
172,"ENSMUSG00000017723","Wfdc2",5,6,7,0,2,0,3.96303097828553,-3.84100132660683,1.40984231538297,-6.60429226475746,-1.0777103884562,-2.72441909616215,0.00644147099180065,NA,FALSE,"More positive in oxygen control",0,0,FALSE
173,"ENSMUSG00000022760","Thap7",107,70,112,187,229,219,143.393069153445,0.562153785401608,0.206408231934916,0.157593650809172,0.966713919994043,2.72350467872262,0.0064593300684242,0.345469975917656,FALSE,"More positive in combined exposure",0,0,FALSE
174,"ENSMUSG00000027130","Slc12a6",552,421,655,576,781,469,569.860798680781,-0.431281147646529,0.158578667324584,-0.742095335602713,-0.120466959690344,-2.71966686896018,0.00653477138767896,0.346708830744695,FALSE,"More positive in oxygen control",0,0,FALSE
175,"ENSMUSG00000018899","Irf1",1263,780,1204,2282,2218,1920,1519.09743196299,0.413859798830313,0.152625110349488,0.114714582545316,0.713005015115311,2.71161015302552,0.00669572897979813,0.351091725065591,FALSE,"More positive in combined exposure",0,0,FALSE
176,"ENSMUSG00000028982","Slc25a33",537,340,697,589,634,490,539.874028590383,-0.429844427088821,0.158599569532852,-0.74069958337321,-0.118989270804432,-2.71024964541146,0.00672325830568909,0.351091725065591,FALSE,"More positive in oxygen control",0,0,FALSE
177,"ENSMUSG00000023452","Pisd",396,236,436,572,905,676,497.708622119762,0.43468301752352,0.160661268687607,0.119786930895811,0.749579104151229,2.70558686031994,0.00681838141687445,0.353277387161807,FALSE,"More positive in combined exposure",0,0,FALSE
178,"ENSMUSG00000020961","Ston2",75,60,69,63,64,55,66.5246551907897,-0.76436852877302,0.282709078538572,-1.31847832270862,-0.210258734837418,-2.70372827333428,0.00685663338725933,NA,FALSE,"More positive in oxygen control",0,0,FALSE
179,"ENSMUSG00000046329","Slc25a23",44,43,54,105,157,97,76.500657235007,0.733914634005598,0.272539438670973,0.199737334210491,1.2680919338007,2.69287497466239,0.00708388276267863,NA,FALSE,"More positive in combined exposure",0,0,FALSE
180,"ENSMUSG00000029238","Clock",253,196,314,234,349,256,264.795103117726,-0.453062010540821,0.168295151822875,-0.782920508113656,-0.123203512967986,-2.6920681055486,0.00710104426754258,0.359363100359239,FALSE,"More positive in oxygen control",0,0,FALSE
